study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJNA385949	SRP108708	SAMN07199964	SRS2255128	SRX2887106	SRR5650151	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p9061mo5		PAIRED	WGS	METAGENOMIC	RANDOM	14346926	2862264009	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p9061mo5	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p9061mo5	p9061_mo5.1_kneaddata_paired_1.fq.gz	790681609;770594161	300c8d5c98f6e93ab4fcc98f2e6d2b3e;f0039cd876aab968fb149a10f3a78cf9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650151/SRR5650151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650151/SRR5650151_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/001/SRR5650151/SRR5650151_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/001/SRR5650151/SRR5650151_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650151/SRR5650151_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650151/SRR5650151_2.fastq.gz							1175423977	acd4aedde977e395d5be3d1433dda95c	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/001/SRR5650151	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/001/SRR5650151	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/001/SRR5650151				p9061_mo5				2017-12-14
PRJNA385949	SRP108708	SAMN07199963	SRS2255127	SRX2887105	SRR5650152	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p9061mo4		PAIRED	WGS	METAGENOMIC	RANDOM	19045082	3791369164	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p9061mo4	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p9061mo4	p9061_mo4.1_kneaddata_paired_2.fq.gz	1047098905;1062920517	75565bf389fdb063257faa68aba8dc59;2f19fc452cc34e3a3ff2aad4760ce65e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650152/SRR5650152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650152/SRR5650152_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/002/SRR5650152/SRR5650152_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/002/SRR5650152/SRR5650152_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650152/SRR5650152_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650152/SRR5650152_2.fastq.gz							1584923554	bb91b75b7be9eb5b8c9475220f0c8827	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/002/SRR5650152	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/002/SRR5650152	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/002/SRR5650152				p9061_mo4				2017-12-14
PRJNA385949	SRP108708	SAMN07199966	SRS2255126	SRX2887104	SRR5650153	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p9061mo7		PAIRED	WGS	METAGENOMIC	RANDOM	8299901	1645915738	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p9061mo7	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p9061mo7	p9061_mo7.1_kneaddata_paired_1.fq.gz	440989860;436187389	a74cf6bc5888809cd03c72e4ab863fa8;e6d6e0bec5a66d29b30e66be3ce90ab2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650153/SRR5650153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650153/SRR5650153_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/003/SRR5650153/SRR5650153_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/003/SRR5650153/SRR5650153_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650153/SRR5650153_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650153/SRR5650153_2.fastq.gz							629366672	231852c88dd3ee2bd5046f33177dcc62	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/003/SRR5650153	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/003/SRR5650153	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/003/SRR5650153				p9061_mo7				2017-12-14
PRJNA385949	SRP108708	SAMN07199965	SRS2255125	SRX2887103	SRR5650154	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p9061mo6		PAIRED	WGS	METAGENOMIC	RANDOM	5998933	1188110129	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p9061mo6	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p9061mo6	p9061_mo6.1_kneaddata_paired_2.fq.gz	326335741;316558617	57693fcdad09185a86cc5080a1ac549e;4dc048688597f157442c2595684904f1	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650154/SRR5650154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650154/SRR5650154_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/004/SRR5650154/SRR5650154_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/004/SRR5650154/SRR5650154_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650154/SRR5650154_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650154/SRR5650154_2.fastq.gz							462249770	b721464040f4db763c269d586591c1ae	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/004/SRR5650154	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/004/SRR5650154	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/004/SRR5650154				p9061_mo6				2017-12-14
PRJNA385949	SRP108708	SAMN07199972	SRS2255124	SRX2887102	SRR5650155	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p9193mo6		PAIRED	WGS	METAGENOMIC	RANDOM	9541069	1875136628	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p9193mo6	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p9193mo6	p9193_mo6.1_kneaddata_paired_1.fq.gz	511978533;490882257	738b65289a2ac57696eee86c13d32752;f6fd5fa48b895012a72cae3f16c447c8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650155/SRR5650155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650155/SRR5650155_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/005/SRR5650155/SRR5650155_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/005/SRR5650155/SRR5650155_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650155/SRR5650155_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650155/SRR5650155_2.fastq.gz							751111091	530f7b3848ea14836c50643327af9899	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/005/SRR5650155	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/005/SRR5650155	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/005/SRR5650155				p9193_mo6				2017-12-14
PRJNA385949	SRP108708	SAMN07199971	SRS2255123	SRX2887101	SRR5650156	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p9193mo5		PAIRED	WGS	METAGENOMIC	RANDOM	26799240	5268025188	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p9193mo5	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p9193mo5	p9193_mo5.1_kneaddata_paired_2.fq.gz	1473359537;1449559291	57152aebc4e65d1dc741eafe693c9ffb;89a1d889ca02b857325da744ae0019e3	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650156/SRR5650156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650156/SRR5650156_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/006/SRR5650156/SRR5650156_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/006/SRR5650156/SRR5650156_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650156/SRR5650156_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650156/SRR5650156_2.fastq.gz							2133054871	be20d67fb4080f4d234fd60782a90b73	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/006/SRR5650156	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/006/SRR5650156	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/006/SRR5650156				p9193_mo5				2017-12-14
PRJNA385949	SRP108708	SAMN07199895	SRS2255122	SRX2887100	SRR5650157	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8712mo6		PAIRED	WGS	METAGENOMIC	RANDOM	16108209	3136288098	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8712mo6	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8712mo6	p8712_mo6.1_kneaddata_paired_2.fq.gz	1355025001;1330405333	f5c9ab461f02172a8fb46ffb429a3863;eae882f7dbd3404f7516a1ca1f050c42	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/007/SRR5650157/SRR5650157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/007/SRR5650157/SRR5650157_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/007/SRR5650157/SRR5650157_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/007/SRR5650157/SRR5650157_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/007/SRR5650157/SRR5650157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/007/SRR5650157/SRR5650157_2.fastq.gz							2197975400	e437906d44a9485842a8c14343929d7a	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/007/SRR5650157	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/007/SRR5650157	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/007/SRR5650157				p8712_mo6				2017-12-14
PRJNA385949	SRP108708	SAMN07199896	SRS2255121	SRX2887099	SRR5650158	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8712mo7		PAIRED	WGS	METAGENOMIC	RANDOM	22948927	4518739178	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8712mo7	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8712mo7	p8712_mo7.1_kneaddata_paired_2.fq.gz	1919237715;1867626345	e2912d9e44a28f000fa3548c580a87a9;a797c668f986c969518d5281745b7d21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/008/SRR5650158/SRR5650158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/008/SRR5650158/SRR5650158_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/008/SRR5650158/SRR5650158_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/008/SRR5650158/SRR5650158_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/008/SRR5650158/SRR5650158_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/008/SRR5650158/SRR5650158_2.fastq.gz							3093087345	694db59b294b54364d92f2188287ba3c	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/008/SRR5650158	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/008/SRR5650158	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/008/SRR5650158				p8712_mo7				2017-12-14
PRJNA385949	SRP108708	SAMN07199897	SRS2255120	SRX2887098	SRR5650159	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8712mo8		PAIRED	WGS	METAGENOMIC	RANDOM	20058071	3931634644	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8712mo8	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8712mo8	p8712_mo8.1_kneaddata_paired_2.fq.gz	1691697994;1650624772	be52314ee10227c9ae09fad00a787d2a;3df79931de138e0fa7ed3eedaf893e46	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/009/SRR5650159/SRR5650159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/009/SRR5650159/SRR5650159_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/009/SRR5650159/SRR5650159_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/009/SRR5650159/SRR5650159_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/009/SRR5650159/SRR5650159_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/009/SRR5650159/SRR5650159_2.fastq.gz							2730578193	54ae82acb5fbf838f9c94a0d39ccf882	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/009/SRR5650159	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/009/SRR5650159	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/009/SRR5650159				p8712_mo8				2017-12-14
PRJNA385949	SRP108708	SAMN07199898	SRS2255119	SRX2887097	SRR5650160	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8712mo9		PAIRED	WGS	METAGENOMIC	RANDOM	18346757	3565056676	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8712mo9	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8712mo9	p8712_mo9.1_kneaddata_paired_1.fq.gz	1519017073;1469612452	6a239ede627e9eee128bd134791b2b98;a4e6d97fb193c4b9cdc826c3db7540ff	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/000/SRR5650160/SRR5650160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/000/SRR5650160/SRR5650160_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/000/SRR5650160/SRR5650160_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/000/SRR5650160/SRR5650160_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/000/SRR5650160/SRR5650160_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/000/SRR5650160/SRR5650160_2.fastq.gz							2453066783	a1fb3ae8c3928366f7d8afce9b170e3d	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/000/SRR5650160	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/000/SRR5650160	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/000/SRR5650160				p8712_mo9				2017-12-14
PRJNA385949	SRP108708	SAMN07199891	SRS2255118	SRX2887096	SRR5650161	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8712mo2		PAIRED	WGS	METAGENOMIC	RANDOM	51988313	10245954651	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8712mo2	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8712mo2	p8712_mo2.1_kneaddata_paired_1.fq.gz	4329399302;4344276575	c5a004f47eb71cad185aa8cd9f084163;d7166e991e25c3ad0e94719c6d3abd02	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650161/SRR5650161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650161/SRR5650161_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/001/SRR5650161/SRR5650161_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/001/SRR5650161/SRR5650161_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650161/SRR5650161_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/001/SRR5650161/SRR5650161_2.fastq.gz							7070127430	1a0cbc034a27af74cedb438f8386c0ce	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/001/SRR5650161	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/001/SRR5650161	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/001/SRR5650161				p8712_mo2				2017-12-14
PRJNA385949	SRP108708	SAMN07199892	SRS2255117	SRX2887095	SRR5650162	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8712mo3		PAIRED	WGS	METAGENOMIC	RANDOM	56944462	11182617559	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8712mo3	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8712mo3	p8712_mo3.1_kneaddata_paired_2.fq.gz	4717365856;4729710827	01a38843b6d2000508a5bdf1675e79ac;f5430f0feb922a6bfdaf201932971b6b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650162/SRR5650162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650162/SRR5650162_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/002/SRR5650162/SRR5650162_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/002/SRR5650162/SRR5650162_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650162/SRR5650162_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/002/SRR5650162/SRR5650162_2.fastq.gz							7713074158	4a6ae0ea9a17becc8876b8fcf6c7308b	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/002/SRR5650162	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/002/SRR5650162	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/002/SRR5650162				p8712_mo3				2017-12-14
PRJNA385949	SRP108708	SAMN07199893	SRS2255116	SRX2887094	SRR5650163	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8712mo4		PAIRED	WGS	METAGENOMIC	RANDOM	63868664	12571566480	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8712mo4	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8712mo4	p8712_mo4.1_kneaddata_paired_1.fq.gz	5296160056;5297690362	8c1f4863a866b3a6937cf61219bc7c63;bdd53b7c1785a0e76acbc6388722a430	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650163/SRR5650163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650163/SRR5650163_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/003/SRR5650163/SRR5650163_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/003/SRR5650163/SRR5650163_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650163/SRR5650163_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/003/SRR5650163/SRR5650163_2.fastq.gz							8635377335	69b275842aa4d054903ee6512fe7f3c4	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/003/SRR5650163	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/003/SRR5650163	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/003/SRR5650163				p8712_mo4				2017-12-14
PRJNA385949	SRP108708	SAMN07199894	SRS2255115	SRX2887093	SRR5650164	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8712mo5		PAIRED	WGS	METAGENOMIC	RANDOM	19273372	3780120901	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8712mo5	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8712mo5	p8712_mo5.1_kneaddata_paired_1.fq.gz	1629937342;1596028455	9c3c940f8dda8c3bd72041cc674391a2;6b67727ac2fd3a62f152d4cc01ae01e0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650164/SRR5650164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650164/SRR5650164_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/004/SRR5650164/SRR5650164_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/004/SRR5650164/SRR5650164_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650164/SRR5650164_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/004/SRR5650164/SRR5650164_2.fastq.gz							2635642074	6d00df5e2e1fb9ff99dffa522311aa24	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/004/SRR5650164	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/004/SRR5650164	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/004/SRR5650164				p8712_mo5				2017-12-14
PRJNA385949	SRP108708	SAMN07199899	SRS2255114	SRX2887092	SRR5650165	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8748mo10		PAIRED	WGS	METAGENOMIC	RANDOM	14935826	2967311886	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8748mo10	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8748mo10	p8748_mo10.1_kneaddata_paired_1.fq.gz	821346391;829797783	9818bba2498508fd3a2a728679599f4e;714a6590e29f072f68480c349b7788ab	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650165/SRR5650165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650165/SRR5650165_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/005/SRR5650165/SRR5650165_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/005/SRR5650165/SRR5650165_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650165/SRR5650165_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/005/SRR5650165/SRR5650165_2.fastq.gz							1258062374	235d01f1e2dacef3e16c91049605c07b	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/005/SRR5650165	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/005/SRR5650165	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/005/SRR5650165				p8748_mo10				2017-12-14
PRJNA385949	SRP108708	SAMN07199900	SRS2255113	SRX2887091	SRR5650166	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p8748mo11		PAIRED	WGS	METAGENOMIC	RANDOM	3312917	656332568	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p8748mo11	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p8748mo11	p8748_mo11.1_kneaddata_paired_1.fq.gz	175568390;170948374	8be8f8f0d4a1e25c6130c2c87c70f57f;392b78376ba1da446a1ac482c3a04cd2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650166/SRR5650166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650166/SRR5650166_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/006/SRR5650166/SRR5650166_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/006/SRR5650166/SRR5650166_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650166/SRR5650166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/006/SRR5650166/SRR5650166_2.fastq.gz							251258982	2643edc9f034a29dd4c6ff671fea2051	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/006/SRR5650166	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/006/SRR5650166	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/006/SRR5650166				p8748_mo11				2017-12-14
PRJNA385949	SRP108708	SAMN07199973	SRS2255112	SRX2887090	SRR5650167	SRA571102	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	p9193mo7		PAIRED	WGS	METAGENOMIC	RANDOM	4910202	972579996	SUB2752764	2017-12-14	2017-12-14	Illumina HiSeq 2000 sequencing; p9193mo7	Longitudinal Stool Study of patients with IBD and controls	PRJNA385949	p9193mo7	p9193_mo7.1_kneaddata_paired_1.fq.gz	261238451;259567666	25cf05251dc65f2215af10ab7be8e7c8;6c50e6c3e76770a74bcfdad11789c55a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/007/SRR5650167/SRR5650167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/007/SRR5650167/SRR5650167_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/007/SRR5650167/SRR5650167_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR565/007/SRR5650167/SRR5650167_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/007/SRR5650167/SRR5650167_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR565/007/SRR5650167/SRR5650167_2.fastq.gz							376191205	a6a54a2ac73dec69ef44557ddb25f353	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/007/SRR5650167	fasp.sra.ebi.ac.uk:/vol1/srr/SRR565/007/SRR5650167	ftp.sra.ebi.ac.uk/vol1/srr/SRR565/007/SRR5650167				p9193_mo7				2017-12-14
